Income,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Age,Children,Total_AcceptedCmp
33316.0,79,1,31,4,4,12,3,2,1,4,6,51,2,0
58554.0,368,24,68,38,0,88,6,8,2,6,7,54,2,0
53034.0,160,15,196,15,11,50,8,6,1,7,8,48,2,0
52203.0,488,21,238,56,108,28,1,8,7,11,6,72,0,0
59601.0,691,7,69,0,7,23,4,2,2,7,8,45,1,0
75154.0,543,10,205,160,143,82,1,6,3,6,3,64,1,0
47025.0,254,7,108,20,0,26,3,6,3,5,6,46,1,0
37971.0,5,4,10,2,2,7,1,1,0,3,8,49,1,0
41335.0,112,19,21,16,14,5,3,4,1,4,7,54,1,0
67267.0,134,11,59,15,2,30,1,3,2,5,2,64,1,0
57338.0,143,6,52,11,8,17,2,4,1,5,5,47,1,0
50523.0,51,4,24,4,7,1,2,2,0,4,6,62,2,0
35791.0,27,0,5,0,0,3,2,1,0,3,8,57,3,0
50611.0,459,0,24,6,0,4,6,4,5,7,6,62,1,0
56242.0,689,8,167,11,8,88,5,8,4,11,6,53,1,0
48904.0,283,10,38,0,13,27,4,7,2,4,8,62,1,0
56243.0,347,0,35,4,3,7,6,4,2,8,5,47,3,0
21355.0,5,13,14,0,5,31,2,2,1,2,6,37,1,1
57420.0,280,0,18,0,0,24,3,5,1,6,7,51,1,0
46390.0,95,14,64,2,9,38,1,4,2,3,7,67,1,0
54342.0,84,10,34,11,10,28,4,3,1,4,6,66,2,0
20895.0,18,3,17,3,0,4,1,2,0,3,9,49,1,0
92344.0,992,24,694,51,19,119,0,5,10,5,1,74,0,1
26907.0,9,1,7,0,3,2,2,1,0,3,7,46,2,0
44964.0,19,1,17,2,0,2,1,1,0,3,8,42,2,0
75507.0,709,93,374,104,80,80,1,8,6,6,3,43,0,0
53761.0,158,0,76,13,7,71,6,4,4,3,5,50,2,0
22682.0,10,14,29,4,2,36,3,2,1,4,4,49,1,0
38887.0,25,1,13,0,0,3,1,1,0,3,7,50,1,0
41658.0,8,4,12,15,4,29,2,1,1,2,4,47,2,0
29791.0,14,0,6,0,0,0,2,2,0,3,5,50,1,0
63915.0,622,7,115,30,0,15,2,6,3,12,5,66,2,0
39996.0,11,0,3,0,0,1,1,1,0,2,6,48,2,0
26759.0,25,3,16,8,5,2,2,2,1,3,6,50,1,0
63841.0,635,15,100,20,7,131,1,9,3,9,6,54,1,0
51039.0,100,64,79,65,0,109,2,6,2,4,7,53,2,0
60544.0,201,2,43,3,5,35,4,5,1,5,6,61,2,0
65685.0,642,14,49,0,7,57,1,9,2,9,5,50,1,0
37716.0,97,1,41,6,2,41,2,4,1,3,7,69,1,0
36864.0,204,5,39,17,0,89,3,5,2,4,8,65,1,0
44511.0,513,7,133,46,14,14,6,8,4,8,8,52,1,0
36947.0,88,3,21,4,1,29,4,3,0,4,9,55,2,0
47352.0,172,12,112,8,0,15,4,6,1,5,7,71,1,0
67087.0,329,35,222,130,35,43,2,7,5,8,4,69,1,0
57045.0,296,13,104,11,13,17,3,4,2,9,3,72,1,0
36957.0,100,2,16,2,1,31,4,3,2,2,9,69,2,0
69389.0,422,7,238,69,46,15,1,7,2,12,4,45,1,0
80134.0,1218,16,272,104,0,80,2,5,3,6,6,50,1,1
43142.0,5,1,7,2,1,4,1,1,0,2,7,53,2,0
80589.0,507,93,520,242,40,26,1,5,10,5,1,78,0,1
34412.0,52,12,50,4,36,55,3,5,0,3,9,32,1,0
57537.0,191,56,139,51,8,100,4,4,3,8,4,43,1,0
22634.0,2,23,11,8,6,46,1,2,1,2,8,56,0,0
51315.0,68,28,39,16,30,41,1,2,2,5,2,74,0,0
36026.0,20,4,10,6,4,17,2,2,0,3,6,50,3,0
24639.0,20,3,16,0,4,1,3,2,0,4,6,49,2,0
34578.0,7,0,1,0,0,0,1,1,0,2,6,50,3,0
65704.0,279,172,74,38,8,246,1,2,10,10,1,50,0,0
63810.0,977,12,253,16,12,101,4,4,3,12,8,56,1,0
54132.0,30,1,8,0,0,3,1,1,0,3,7,53,1,0
28164.0,3,18,26,11,8,12,3,2,0,4,7,52,1,0
34596.0,14,0,2,0,0,7,1,1,0,2,8,48,1,0
43269.0,10,1,7,0,0,1,1,1,0,2,8,50,1,0
38741.0,7,10,17,8,6,13,2,2,0,3,7,64,2,0
31907.0,33,87,64,175,16,74,1,6,1,6,7,50,0,0
27100.0,12,0,13,2,0,10,1,1,0,3,7,39,1,0
31163.0,2,3,10,11,2,10,1,1,0,3,6,49,1,0
92533.0,693,21,118,110,147,42,1,6,5,11,2,37,0,1
34853.0,9,3,15,2,3,2,2,2,0,3,6,49,2,0
70844.0,129,26,67,3,67,2,5,6,1,5,7,55,2,0
31086.0,16,2,11,3,0,16,2,1,1,2,8,43,2,1
60544.0,201,2,43,3,5,35,4,5,1,5,6,61,2,0
20491.0,5,4,5,4,2,10,1,0,1,2,7,36,0,0
42523.0,14,36,11,3,26,35,1,1,1,4,2,58,0,0
39922.0,29,12,59,19,1,36,2,3,0,4,8,39,1,0
33402.0,26,2,19,10,5,8,3,2,1,3,8,70,2,0
36408.0,9,1,4,3,2,3,1,1,0,2,6,73,2,0
21645.0,14,0,23,4,5,19,3,3,0,3,9,43,1,0
78427.0,972,19,595,180,26,138,3,3,7,10,3,74,0,1
82657.0,966,168,672,246,105,126,1,7,5,10,4,76,0,1
51876.0,99,27,102,28,48,6,1,2,2,8,1,64,0,0
78041.0,482,35,553,72,160,17,1,4,4,9,2,51,0,0
52852.0,714,8,99,11,0,47,4,10,7,5,8,65,1,1
70038.0,587,54,348,71,54,130,1,4,4,8,2,40,0,0
69401.0,399,27,159,58,8,39,4,4,4,5,2,49,1,0
46053.0,56,10,92,19,7,25,3,3,2,4,5,50,1,0
77343.0,227,151,573,98,54,31,1,3,4,9,1,57,0,0
73892.0,703,102,601,0,58,43,1,3,11,8,1,69,0,0
40304.0,37,0,17,0,0,3,1,2,0,3,7,55,1,0
32727.0,167,13,180,86,13,70,2,7,3,5,8,57,0,0
68695.0,458,81,356,106,50,40,1,4,4,7,2,53,0,0
43300.0,91,3,52,2,1,31,3,4,0,4,8,51,1,0
26290.0,15,8,16,11,5,22,4,2,0,4,6,50,2,0
93790.0,1302,68,731,89,114,45,0,6,7,12,2,52,0,1
38410.0,153,64,123,116,64,14,2,5,2,9,6,48,0,0
64866.0,508,5,21,7,5,10,4,7,3,7,5,72,1,0
57957.0,290,59,177,77,5,29,7,4,6,8,3,63,1,0
46015.0,38,0,2,0,0,6,1,1,0,3,7,67,2,2
28072.0,30,0,10,2,0,5,1,1,0,3,7,36,1,0
49476.0,386,23,95,54,41,196,4,2,11,5,2,59,1,0
50725.0,443,10,75,0,10,48,4,8,1,8,8,69,1,0
83844.0,901,31,345,75,31,191,1,4,4,11,1,70,0,0
41145.0,9,0,3,0,0,1,1,0,0,3,3,72,2,0
67419.0,846,84,352,91,56,42,4,9,4,8,5,52,1,0
23162.0,8,3,9,19,4,22,3,1,1,3,6,52,2,0
34380.0,72,7,58,13,1,24,4,4,1,3,8,45,1,0
34704.0,29,0,5,0,1,5,1,1,0,3,5,56,1,0
94871.0,169,24,553,188,0,144,1,8,5,4,7,53,2,0
65148.0,460,35,422,33,12,153,2,6,6,7,4,64,1,0
39898.0,69,8,26,12,7,12,2,3,0,4,7,68,1,0
64857.0,556,14,717,210,0,43,1,7,5,10,4,66,0,0
59892.0,73,0,13,0,1,0,1,2,1,3,3,52,1,0
41020.0,112,1,54,7,7,36,1,3,2,4,3,35,0,0
57072.0,944,0,60,0,0,30,2,7,5,13,5,61,1,1
60474.0,265,199,303,234,9,170,7,10,2,12,7,43,1,0
62807.0,526,28,135,10,21,99,3,5,3,12,5,62,1,0
75484.0,378,97,259,197,194,34,2,7,3,6,4,46,1,0
70379.0,553,25,142,65,67,8,3,6,3,13,4,46,1,0
79419.0,751,127,687,20,15,31,1,4,6,4,2,52,0,0
64014.0,406,0,30,0,0,8,7,8,2,5,7,76,3,1
76998.0,1449,89,161,69,35,107,2,11,8,8,6,67,1,0
49854.0,123,17,171,39,0,30,5,6,2,5,6,50,1,0
60585.0,267,42,309,55,42,21,10,7,4,9,5,51,2,0
42873.0,209,0,40,3,2,15,4,6,1,4,8,72,2,0
87679.0,1259,172,815,97,148,33,1,7,11,10,4,34,0,2
57867.0,344,35,178,15,23,17,7,7,2,9,6,44,1,0
35765.0,22,3,30,0,5,15,2,2,0,4,6,32,1,0
65492.0,247,161,295,210,85,47,2,4,7,13,2,63,0,0
32952.0,38,0,12,3,1,1,1,2,0,3,7,45,1,0
53374.0,896,10,101,13,10,34,6,4,2,9,9,53,1,1
71706.0,931,56,253,91,98,14,4,9,5,7,5,63,1,0
68487.0,758,12,385,33,89,89,1,9,7,13,4,34,0,0
53253.0,216,9,57,20,9,125,7,4,3,5,5,47,2,0
31163.0,2,3,10,11,2,10,1,1,0,3,6,49,1,0
42014.0,244,15,108,4,15,50,6,7,1,6,8,45,1,0
54108.0,539,6,91,8,6,97,13,8,2,9,8,49,2,0
49667.0,1181,26,120,17,13,39,2,5,10,5,8,67,0,1
63206.0,750,8,125,11,8,26,1,4,3,6,2,48,0,0
57136.0,306,5,109,21,109,92,9,5,2,10,6,50,2,0
46772.0,350,104,189,197,151,57,6,11,8,5,8,47,1,1
78931.0,331,197,170,58,152,35,1,2,8,13,1,51,0,0
53977.0,620,16,165,0,24,82,5,5,5,12,5,64,1,0
84219.0,434,137,400,45,137,45,1,3,4,10,1,34,0,0
46098.0,57,0,27,0,0,36,4,3,2,2,8,47,2,0
73538.0,811,76,428,99,137,107,3,10,4,9,7,57,1,0
79529.0,423,42,706,73,197,197,1,4,8,9,2,36,0,0
20981.0,2,12,10,6,13,30,1,3,1,2,8,45,0,0
51766.0,60,51,87,6,20,51,2,4,2,4,5,42,1,0
55759.0,675,0,85,10,7,77,5,10,3,8,8,60,1,0
33039.0,30,8,12,8,8,12,1,2,0,4,5,44,1,0
37787.0,40,1,40,4,3,18,1,3,0,3,8,50,1,0
27242.0,3,17,26,20,1,39,2,2,0,3,9,52,1,0
87188.0,910,111,724,49,74,55,1,10,2,6,3,39,0,0
69930.0,252,98,827,219,70,196,1,4,5,12,3,51,0,0
37697.0,34,6,21,11,4,8,1,2,1,3,6,46,1,0
37401.0,19,3,19,3,1,3,2,2,0,3,7,49,1,0
58597.0,490,0,184,10,28,21,12,7,4,9,7,46,2,0
82032.0,332,194,377,149,125,57,0,4,6,7,1,74,0,0
28087.0,53,8,17,13,0,21,3,2,2,2,7,64,2,0
74004.0,784,48,560,42,176,48,1,4,6,4,3,35,0,1
57036.0,1171,43,219,19,14,47,4,6,3,13,9,47,1,1
53083.0,215,7,33,3,0,13,6,5,1,5,7,64,2,0
69283.0,674,62,134,0,26,8,4,7,3,13,5,47,1,0
46098.0,57,0,27,0,0,36,4,3,2,2,8,47,2,0
23331.0,5,36,7,0,10,45,2,3,0,3,8,34,1,0
23331.0,104,20,101,24,15,5,6,5,1,5,9,34,1,0
67786.0,431,82,441,80,20,102,1,3,6,6,1,63,0,0
71969.0,1000,0,76,0,0,10,3,3,4,9,8,51,1,0
59235.0,448,40,469,80,0,91,3,11,2,12,7,55,1,0
31928.0,33,4,24,4,2,5,2,3,0,4,7,33,1,0
74881.0,505,72,270,36,27,54,4,9,2,12,5,61,2,0
65819.0,267,38,701,149,165,63,1,5,4,10,3,44,0,0
51411.0,14,0,3,0,0,1,1,0,0,3,5,69,3,0
51983.0,631,0,115,10,7,30,3,9,2,10,7,58,1,0
42386.0,65,4,16,0,4,11,1,3,0,3,8,36,1,0
30390.0,10,12,12,25,1,20,1,2,0,3,6,35,0,0
30983.0,51,4,50,12,1,49,1,4,0,3,8,59,0,0
66033.0,293,35,179,46,59,65,2,8,3,7,7,65,1,0
37284.0,11,1,2,2,1,6,1,0,0,3,6,47,2,0
57530.0,50,1,27,6,7,1,1,1,1,4,1,71,1,0
76800.0,173,26,255,35,71,81,1,4,4,7,1,57,0,0
63943.0,423,184,368,13,97,21,1,6,4,6,5,66,1,0
76081.0,292,30,415,63,33,200,1,4,5,4,2,60,0,1
67445.0,757,80,217,29,80,11,5,9,6,12,6,48,1,0
37054.0,12,1,6,0,1,5,2,1,0,3,7,55,2,0
47175.0,167,2,44,6,2,19,7,4,2,4,8,60,2,1
31859.0,3,1,3,8,0,5,1,1,0,2,7,46,1,0
27215.0,30,5,22,8,9,28,4,2,1,4,6,61,3,0
70179.0,532,88,168,69,44,133,3,7,3,13,5,46,1,0
39922.0,29,12,59,19,1,36,2,3,0,4,8,39,1,0
49681.0,411,0,26,0,0,21,6,7,1,7,7,46,2,0
24645.0,5,3,4,4,1,0,1,1,0,2,8,34,1,0
79865.0,71,99,278,185,121,38,1,5,10,5,1,68,1,0
44322.0,46,0,40,3,0,3,2,3,0,3,8,37,1,0
47958.0,268,11,88,15,3,22,2,6,3,5,5,70,1,0
63972.0,928,63,254,0,12,12,4,5,4,10,4,58,1,0
75315.0,459,15,171,142,23,31,2,5,4,12,2,68,1,0
55517.0,483,0,108,0,6,36,5,11,1,6,9,72,2,0
75283.0,733,9,180,12,19,66,11,6,3,5,4,65,3,0
82800.0,1006,22,115,59,68,45,1,7,6,12,3,76,0,1
38998.0,34,1,14,0,0,5,3,2,0,3,8,68,2,0
90638.0,1156,120,915,94,144,96,1,3,4,10,1,31,0,0
27161.0,7,4,23,7,0,11,1,1,0,3,7,36,1,0
42014.0,244,15,108,4,15,50,6,7,1,6,8,45,1,0
38201.0,233,0,23,0,0,12,4,5,1,5,8,62,1,0
45203.0,35,3,67,10,8,24,1,3,1,3,6,40,2,0
81574.0,1252,0,465,46,35,0,1,4,5,8,1,75,0,0
34935.0,34,4,66,3,10,20,1,2,1,4,7,30,0,0
60482.0,255,43,134,37,14,24,1,7,2,7,7,46,1,0
34633.0,8,1,5,0,0,1,1,1,0,2,6,66,3,0
78093.0,368,32,639,13,43,10,1,4,7,5,1,75,0,0
82460.0,255,47,573,52,32,15,1,5,3,6,1,72,0,0
45903.0,33,8,10,2,10,3,2,2,1,3,4,56,1,0
81361.0,163,23,424,27,65,76,1,3,10,13,1,35,0,0
35860.0,15,0,8,4,2,20,2,1,1,2,5,49,2,1
40442.0,45,12,52,25,22,13,4,3,1,4,7,70,2,0
61482.0,48,58,68,16,66,43,1,3,2,6,2,57,0,0
34968.0,158,6,45,8,2,2,7,3,2,5,7,42,1,0
75794.0,754,160,625,63,32,48,1,7,5,12,3,35,0,1
31497.0,108,1,28,13,1,4,2,3,1,4,8,60,1,0
74268.0,199,66,315,97,174,41,1,4,3,5,2,67,0,0
45143.0,202,5,74,11,5,14,3,6,1,5,7,57,1,0
52569.0,85,0,3,0,0,7,1,2,0,4,3,55,1,0
48432.0,322,3,50,4,3,42,5,7,1,6,8,49,1,0
36108.0,141,8,129,3,11,47,3,7,1,4,9,38,1,1
76445.0,739,107,309,140,80,35,1,2,5,13,6,51,1,0
36663.0,18,0,6,3,3,5,1,1,1,3,2,47,1,0
53843.0,378,0,88,19,4,73,4,8,5,3,7,57,1,0
90226.0,1083,108,649,253,151,108,1,4,7,12,2,66,0,1
70638.0,1016,12,215,16,12,63,1,4,5,10,3,67,0,0
44512.0,23,1,6,0,0,2,2,1,0,3,4,62,2,0
27116.0,12,1,21,2,2,3,2,2,0,3,7,61,2,0
54072.0,35,0,4,0,0,0,1,2,0,2,8,59,2,0
71855.0,548,31,422,0,112,28,4,5,5,11,3,45,1,0
51250.0,342,32,230,34,32,40,5,10,5,4,9,32,1,1
60432.0,365,3,15,4,3,11,5,7,2,5,6,49,1,0
65526.0,397,19,69,12,0,9,1,4,4,8,2,58,1,0
68655.0,456,19,832,75,118,38,1,4,5,11,3,34,0,0
64509.0,836,185,575,24,25,77,1,6,3,9,4,32,0,1
33955.0,100,2,128,23,7,10,4,5,1,5,8,47,1,0
31353.0,10,0,10,3,1,7,2,1,1,2,8,45,2,0
55434.0,238,115,215,169,69,76,3,5,3,13,4,38,1,0
28359.0,6,0,5,2,1,2,1,1,0,2,7,39,1,0
57100.0,158,11,99,15,11,17,2,3,2,7,3,35,1,0
69139.0,86,12,75,33,15,6,1,4,1,5,4,57,1,0
52973.0,856,0,76,12,9,199,7,9,6,9,8,66,1,0
51717.0,98,1,17,0,1,5,1,3,0,4,7,57,1,0
66664.0,398,96,447,220,96,32,1,5,7,6,3,40,0,0
50664.0,313,8,104,6,4,126,9,8,1,6,9,63,2,0
54414.0,109,18,16,24,26,18,4,3,1,5,4,59,2,0
54549.0,216,2,6,0,0,9,2,5,1,4,7,70,1,0
47111.0,595,71,153,120,112,41,6,3,2,10,9,51,1,0
41003.0,123,133,142,71,44,88,1,6,2,8,6,59,0,0
36301.0,11,12,35,3,5,12,1,3,0,3,7,46,1,0
73059.0,410,112,420,0,82,71,1,9,3,13,4,75,1,0
42731.0,159,2,51,6,2,24,3,4,1,5,5,53,1,0
52854.0,105,0,10,0,1,0,2,2,1,4,5,63,2,0
22775.0,5,1,8,0,0,1,1,1,0,2,8,44,1,0
46681.0,269,15,69,15,19,38,2,4,6,4,5,74,2,0
59821.0,629,0,70,0,0,35,6,11,2,7,8,67,1,0
50002.0,443,5,71,21,16,82,2,8,2,7,7,68,1,0
69755.0,217,77,373,111,23,93,1,3,6,12,1,77,0,0
44078.0,24,1,10,2,0,4,2,2,0,3,5,53,2,0
30560.0,9,1,5,4,5,7,1,1,0,3,7,46,1,0
35924.0,8,0,14,2,3,7,1,1,0,3,5,53,2,0
64140.0,1459,0,61,0,15,215,5,2,5,6,5,58,2,2
56386.0,230,48,214,13,32,75,8,9,1,7,9,41,2,0
24594.0,1,3,6,10,0,9,1,1,0,3,5,43,1,0
75774.0,340,21,134,258,14,56,1,7,5,8,4,41,1,0
39228.0,7,1,6,0,3,3,1,0,0,3,4,62,0,0
58494.0,298,7,68,4,0,19,2,6,2,6,6,48,1,0
58684.0,479,35,179,28,7,85,1,5,3,12,2,41,0,0
57136.0,267,140,599,34,12,127,1,7,5,7,6,55,0,0
56551.0,67,4,32,17,2,16,3,2,1,4,4,72,2,0
22448.0,3,1,8,23,2,18,3,2,1,3,3,40,1,0
82014.0,980,37,265,35,163,31,1,3,6,12,6,61,0,0
34213.0,50,4,28,6,3,26,3,3,1,2,9,59,2,0
25358.0,19,0,5,0,0,8,2,1,0,3,6,75,1,0
35544.0,30,5,23,4,1,4,1,2,0,3,7,44,1,0
36634.0,213,9,76,4,3,30,3,5,2,5,7,68,1,0
62670.0,539,30,92,80,46,38,1,5,3,13,3,68,1,0
50334.0,284,16,160,84,16,134,6,7,4,6,6,50,1,0
72066.0,1003,34,536,134,51,34,1,4,6,6,2,41,0,1
50729.0,239,13,143,45,4,52,9,6,2,7,6,64,2,0
34916.0,51,23,82,33,0,42,4,5,1,3,9,54,2,0
64892.0,527,24,230,32,24,65,2,6,4,12,4,46,1,0
43602.0,19,5,12,10,3,19,3,3,1,2,6,56,2,0
33996.0,40,2,15,8,0,6,1,1,1,3,4,33,0,0
41473.0,21,8,20,15,3,9,1,2,0,3,7,37,1,0
63246.0,593,30,91,29,22,7,1,6,3,12,4,55,2,0
36732.0,21,5,3,10,1,7,3,1,1,4,2,63,2,0
69084.0,1181,107,199,39,30,30,2,7,3,13,8,52,1,0
77766.0,1004,59,265,115,59,27,2,11,10,11,6,55,1,1
37929.0,202,2,46,3,2,10,2,4,2,5,7,37,0,1
86610.0,446,107,768,33,196,53,1,5,6,6,2,71,0,0
80141.0,1184,102,673,52,40,40,1,7,4,10,6,36,0,0
72635.0,390,22,323,104,35,107,1,6,8,6,3,67,0,1
69016.0,726,53,363,123,107,161,4,8,9,13,5,52,1,0
20193.0,8,8,22,24,11,9,1,1,1,4,4,31,0,0
27573.0,50,15,110,39,15,15,4,5,1,4,8,47,1,0
49544.0,308,0,73,0,0,23,2,5,1,8,7,46,1,0
33228.0,22,2,31,7,4,5,1,2,0,3,7,42,1,0
70440.0,690,117,499,76,102,88,1,5,10,7,3,44,0,1
38232.0,43,5,28,7,6,33,4,3,1,3,5,51,2,0
22554.0,27,0,10,0,0,4,4,2,0,4,5,67,2,0
23536.0,6,0,3,0,0,1,1,0,0,3,3,39,1,0
49413.0,205,7,41,3,2,46,2,4,2,5,5,70,1,0
42231.0,24,0,8,0,1,4,1,1,0,3,5,53,2,0
78789.0,667,50,850,21,83,83,1,4,6,5,2,42,0,0
56534.0,691,7,61,10,0,46,4,10,4,7,8,54,1,1
58350.0,493,26,206,116,80,80,4,8,3,12,6,51,1,0
81217.0,493,70,324,146,40,84,1,3,7,11,1,33,0,0
49090.0,494,5,82,7,0,100,3,7,2,9,7,71,1,0
61787.0,621,73,414,78,48,85,1,8,4,6,5,35,0,0
24336.0,1,6,2,8,2,12,1,1,0,2,7,41,1,0
62335.0,243,131,217,85,6,26,2,3,3,13,2,70,1,0
42033.0,11,1,4,2,0,7,1,1,0,2,7,51,2,0
86580.0,532,21,127,26,20,20,0,4,2,5,1,39,0,0
41437.0,29,0,2,0,0,1,1,1,0,3,7,65,2,0
73705.0,612,91,520,258,107,107,2,9,6,8,5,71,2,0
61064.0,387,126,342,0,45,180,5,8,4,11,6,46,1,0
38452.0,56,0,14,0,0,2,3,3,0,3,7,67,2,0
55012.0,582,0,65,0,0,13,6,8,2,9,5,49,1,0
38175.0,70,6,69,2,3,3,3,3,1,4,7,38,1,0
58656.0,962,12,194,16,24,12,4,7,8,13,6,66,1,0
52117.0,112,10,107,30,0,20,2,5,2,4,7,57,1,0
64813.0,293,0,124,179,97,52,1,7,2,10,5,44,1,0
54222.0,199,12,31,3,12,7,1,3,3,5,3,49,1,0
83512.0,1060,61,835,80,20,101,1,4,7,10,1,36,0,3
77520.0,940,44,396,0,88,58,1,8,7,7,4,63,1,2
41154.0,44,2,11,2,3,7,1,1,0,4,5,44,1,0
80398.0,342,51,936,207,35,26,1,5,8,12,3,56,0,0
35196.0,75,12,141,43,39,187,6,6,1,5,8,38,1,0
60230.0,520,20,367,39,81,40,2,6,3,6,5,66,1,0
22108.0,5,3,9,6,2,6,2,2,0,3,7,45,2,0
44392.0,87,5,71,7,12,29,5,4,1,4,7,48,2,0
55424.0,462,61,184,10,53,107,4,7,5,9,6,46,1,1
92491.0,979,44,935,29,25,22,1,7,5,12,3,39,0,1
90273.0,704,129,853,120,74,111,1,5,6,7,2,31,0,1
82571.0,861,31,558,62,95,79,0,6,5,13,2,60,0,0
38513.0,172,3,115,16,0,18,5,6,1,5,8,40,1,0
42586.0,194,2,56,0,0,0,5,4,1,6,8,67,2,0
23529.0,9,7,13,3,2,20,1,1,1,2,6,57,1,0
74881.0,505,72,270,36,27,54,4,9,2,12,5,61,2,0
71107.0,533,10,217,198,174,195,2,7,6,13,4,71,1,0
46910.0,48,0,14,0,0,6,2,2,0,3,6,58,2,0
37244.0,18,2,10,0,0,25,1,1,1,2,7,67,2,1
82427.0,482,147,509,104,107,107,1,3,5,12,1,56,0,0
75342.0,204,97,97,21,118,26,1,5,2,10,4,64,1,0
70044.0,1073,0,250,153,14,14,4,7,10,5,5,68,1,0
79146.0,245,16,223,21,43,16,2,8,1,8,6,55,2,0
77437.0,560,21,442,29,44,29,1,4,5,13,1,59,0,0
54984.0,173,13,131,32,3,6,4,6,1,6,7,63,1,1
42403.0,22,1,11,0,5,3,1,1,0,3,8,51,1,0
55761.0,136,1,12,0,3,32,2,4,1,3,6,58,1,0
37292.0,275,0,86,10,23,66,5,6,3,5,8,39,1,0
45576.0,56,19,29,2,14,25,1,3,1,3,8,77,0,0
70321.0,303,23,751,82,26,191,1,6,5,13,4,75,0,0
58086.0,708,7,62,0,0,15,2,11,3,7,8,53,1,0
81795.0,324,132,693,27,118,88,1,4,11,7,2,70,0,0
28389.0,1,5,3,7,4,8,1,1,0,2,7,75,0,0
66835.0,620,26,195,34,17,141,1,6,4,13,2,76,0,0
69901.0,312,21,206,102,92,149,3,7,3,10,5,53,1,0
80360.0,1493,86,454,112,43,43,2,4,4,5,2,73,0,1
63342.0,918,21,118,13,10,21,3,8,3,5,6,61,1,0
44989.0,98,0,106,49,10,106,5,5,1,5,6,48,1,0
31859.0,3,4,7,15,8,11,1,1,0,3,7,42,1,0
51569.0,380,0,47,6,0,34,4,7,1,7,8,73,1,0
30372.0,15,0,12,7,3,7,3,2,0,3,7,51,2,0
41120.0,24,2,23,0,8,24,3,2,1,3,6,54,2,0
39763.0,80,1,60,4,6,16,2,5,1,2,9,51,1,0
38725.0,31,0,6,2,1,5,2,1,0,4,4,67,2,0
77981.0,138,120,204,16,126,60,3,7,4,7,5,50,1,0
62905.0,166,75,96,119,107,59,3,7,2,8,4,58,1,0
59481.0,178,3,85,71,66,58,2,3,3,8,2,47,1,0
72117.0,707,20,171,65,60,50,1,9,7,9,5,45,1,0
21955.0,5,1,7,17,14,11,2,2,1,3,6,36,1,0
67131.0,465,71,250,93,35,62,3,9,2,12,6,66,1,0
36802.0,16,1,2,0,0,1,1,1,0,3,5,42,1,0
71853.0,358,108,413,141,97,32,1,2,8,6,1,40,0,0
28249.0,1,9,7,2,14,10,1,2,0,3,6,61,0,0
47808.0,123,1,26,2,0,72,2,3,2,3,7,47,1,1
25509.0,40,3,30,10,7,11,3,3,0,3,9,48,1,0
51012.0,102,9,63,2,9,24,1,4,1,4,6,76,0,0
70596.0,347,44,534,17,0,26,1,3,5,12,2,37,0,0
85431.0,376,53,462,168,53,53,1,2,7,7,0,70,0,0
42664.0,21,0,3,0,0,0,1,1,0,3,6,55,1,0
42586.0,194,2,56,0,0,0,5,4,1,6,8,67,2,0
29760.0,64,4,68,7,5,17,4,3,1,4,8,37,1,0
28973.0,206,0,46,3,2,12,2,5,1,5,8,45,0,0
39435.0,71,0,18,0,0,13,1,3,1,2,7,49,1,0
65370.0,71,22,112,138,89,29,1,2,3,13,1,38,0,0
20194.0,0,4,7,11,10,15,2,2,0,3,6,43,1,0
42473.0,93,1,21,0,4,25,3,2,1,4,5,46,2,0
64590.0,920,138,168,36,46,30,1,9,4,10,6,54,0,0
71232.0,653,17,170,34,26,17,2,11,2,10,7,63,1,0
34600.0,199,33,60,8,3,15,5,5,2,5,8,51,2,0
46904.0,153,4,56,0,9,31,4,5,1,4,8,55,2,0
49094.0,376,0,38,11,8,69,5,6,3,6,6,49,1,0
36075.0,46,0,30,12,1,30,1,2,0,4,6,39,1,0
60839.0,600,21,128,223,150,128,13,2,2,12,8,43,2,0
77298.0,425,115,292,23,35,79,1,6,6,11,3,43,1,0
34026.0,18,6,15,12,8,17,3,2,1,3,5,72,2,0
48918.0,52,0,9,0,0,1,2,1,0,4,4,59,2,0
82122.0,734,22,350,151,25,100,1,3,9,13,1,60,0,0
37697.0,34,6,21,11,4,8,1,2,1,3,6,46,1,0
34074.0,135,1,41,10,1,67,5,3,3,3,6,70,2,1
28520.0,11,0,10,0,2,20,1,1,1,2,6,62,2,0
62535.0,163,48,90,0,45,52,1,3,2,8,3,67,1,0
36273.0,29,3,30,3,2,9,2,3,0,3,6,45,1,0
63404.0,734,26,70,11,44,17,2,6,3,4,4,58,2,1
75774.0,340,21,134,258,14,56,1,7,5,8,4,41,1,0
78416.0,453,38,279,188,38,183,2,7,7,10,3,46,1,0
75702.0,1073,0,629,145,37,37,1,10,5,13,6,48,1,0
59385.0,135,0,10,0,4,36,2,3,1,4,5,71,2,0
37070.0,231,7,137,4,15,39,9,5,1,8,7,56,2,0
44689.0,18,0,5,0,0,11,2,1,1,2,7,71,2,1
53977.0,620,16,165,0,24,82,5,5,5,12,5,64,1,0
90369.0,292,51,981,224,23,17,1,4,6,6,1,66,0,0
63159.0,965,34,586,89,86,37,1,3,5,8,3,48,0,1
