Income,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Year,Age,Edu,Household,Days_Enrolled,Total_Spent,Age_group,Children,Total_AcceptedCmp
73926.0,627,91,597,159,91,15,1,6,5,12,3,2013,49,Grad,couple,3281,1580,40-50,0,0
19329.0,24,1,16,12,2,5,3,4,0,3,8,2013,54,Grad,couple,2967,60,50-60,1,0
61872.0,330,5,159,36,27,16,4,4,4,9,4,2013,52,Postgrad,couple,2968,573,50-60,1,0
46984.0,19,1,10,2,1,8,1,1,0,3,5,2013,66,Grad,single,3230,41,60-70,2,0
34838.0,28,23,29,29,14,47,3,2,1,4,6,2013,71,Grad,couple,3296,170,70-80,2,0
82716.0,606,148,228,15,148,22,1,6,8,13,2,2013,78,Postgrad,single,3184,1167,70-80,0,0
48192.0,1039,43,204,153,58,29,3,2,8,12,8,2013,64,Grad,couple,3160,1526,60-70,0,2
49681.0,411,0,26,0,0,21,6,7,1,7,7,2013,46,Postgrad,couple,3214,458,40-50,2,0
56850.0,34,1,19,2,7,0,1,1,1,3,2,2014,51,Postgrad,couple,2868,63,50-60,1,0
55267.0,161,28,136,32,3,45,4,3,4,6,3,2013,65,Grad,couple,3021,405,60-70,1,0
59666.0,623,53,178,23,17,133,7,3,2,8,8,2013,50,Grad,couple,3234,1027,40-50,2,0
72504.0,604,26,470,123,161,94,2,5,9,6,2,2013,50,Grad,single,3160,1478,40-50,1,0
26872.0,3,10,8,3,16,32,1,1,1,2,6,2013,41,Grad,couple,3026,72,40-50,0,0
21359.0,12,2,17,6,1,10,2,2,0,3,8,2013,50,Grad,single,3205,48,40-50,1,0
73170.0,184,174,256,50,30,32,1,5,4,6,2,2014,47,Grad,single,2799,726,40-50,0,0
52750.0,393,0,239,90,69,69,6,5,7,9,4,2013,67,Postgrad,couple,3223,860,60-70,1,0
91820.0,410,73,747,76,161,30,0,5,5,12,1,2013,36,Postgrad,couple,2988,1497,30-40,0,0
65968.0,376,9,83,19,4,4,2,5,4,7,3,2014,52,Postgrad,couple,2611,495,50-60,1,0
30772.0,7,2,4,2,1,4,1,1,0,2,6,2014,46,Grad,couple,2613,20,40-50,2,0
22507.0,68,0,226,51,157,68,3,10,2,4,9,2012,68,Grad,single,3352,570,60-70,0,0
65685.0,642,14,49,0,7,57,1,9,2,9,5,2014,50,Grad,couple,2862,769,40-50,1,0
25804.0,8,7,9,13,6,12,2,2,0,3,8,2013,44,Undergrad,couple,3306,55,40-50,1,0
76412.0,840,53,804,23,71,17,1,5,4,8,3,2013,42,Postgrad,single,3190,1808,40-50,0,1
22063.0,7,10,13,3,11,11,2,2,0,3,7,2013,50,Grad,couple,3095,55,40-50,1,0
57091.0,464,5,64,7,0,37,1,7,3,7,5,2014,61,Grad,single,2784,577,60-70,0,1
22419.0,30,3,47,19,21,42,1,3,2,2,8,2013,59,Grad,couple,3207,162,50-60,0,0
87771.0,1492,38,287,50,57,33,1,5,10,4,6,2013,63,Grad,couple,3173,1957,60-70,1,2
78353.0,752,122,476,39,153,34,1,10,2,11,8,2013,63,Undergrad,single,3209,1576,60-70,1,0
93404.0,1279,15,287,20,0,15,3,3,4,7,5,2013,68,Grad,couple,3129,1616,60-70,3,0
37859.0,22,1,8,2,1,2,2,1,0,3,8,2013,60,Grad,single,2980,36,50-60,3,0
80995.0,860,28,409,73,56,56,1,8,9,4,4,2013,64,Postgrad,single,3006,1482,60-70,1,0
16529.0,3,0,5,13,0,1,1,1,0,3,6,2014,38,Grad,couple,2947,22,30-40,1,0
55412.0,10,5,28,11,1,8,1,2,0,3,5,2013,46,Postgrad,single,2989,63,40-50,2,0
48789.0,351,16,156,7,5,145,1,6,4,7,6,2012,30,Grad,single,3398,680,20-30,0,0
56575.0,421,5,90,0,16,10,3,7,3,7,5,2013,55,Postgrad,couple,3190,542,50-60,2,0
25130.0,2,5,7,0,18,18,2,2,0,3,7,2013,42,Undergrad,couple,3274,50,40-50,1,0
35441.0,25,1,9,2,1,1,2,1,0,3,8,2013,55,Grad,couple,3270,39,50-60,2,0
71391.0,336,123,274,46,123,141,5,6,5,12,3,2013,66,Grad,couple,3227,1043,60-70,1,0
49494.0,191,9,97,0,6,82,2,6,1,5,7,2013,50,Postgrad,single,3200,385,40-50,1,0
81702.0,563,50,774,28,31,187,1,7,7,12,3,2012,42,Grad,single,3414,1633,40-50,0,0
45889.0,31,0,6,0,1,8,1,1,0,3,6,2013,42,Undergrad,single,3277,46,40-50,1,0
56628.0,479,5,82,7,17,171,2,7,6,5,5,2014,45,Grad,single,2870,761,40-50,1,1
34026.0,18,6,15,12,8,17,3,2,1,3,5,2013,72,Grad,couple,3187,76,70-80,2,0
40049.0,91,65,52,10,44,28,3,3,2,6,5,2012,48,Grad,couple,3347,290,40-50,1,0
34176.0,5,7,24,19,14,20,4,3,0,4,6,2014,34,Grad,single,2611,89,30-40,1,0
19419.0,2,14,28,16,3,7,4,4,0,3,9,2012,41,Grad,couple,3396,70,40-50,1,0
82504.0,362,50,431,134,35,54,1,3,6,7,1,2013,62,Undergrad,couple,3107,1066,60-70,0,0
81205.0,724,74,929,97,55,130,1,5,6,7,2,2014,52,Grad,couple,2937,2009,50-60,0,2
61618.0,605,91,399,0,45,205,2,3,6,8,3,2012,31,Undergrad,single,3408,1345,30-40,0,0
55284.0,547,7,140,0,7,63,3,7,5,8,5,2012,66,Postgrad,single,3322,764,60-70,1,0
49980.0,104,1,54,13,9,14,2,3,1,5,5,2013,59,Grad,single,3019,195,50-60,1,0
15072.0,8,2,15,0,10,18,4,3,1,3,5,2013,42,Grad,couple,3037,53,40-50,2,0
49166.0,224,2,25,7,0,110,2,5,3,3,6,2013,48,Grad,single,3151,368,40-50,1,0
65324.0,384,0,102,21,32,5,3,6,2,9,4,2014,68,Postgrad,couple,2645,544,60-70,1,0
82347.0,556,54,845,202,133,63,1,7,7,10,3,2012,65,Undergrad,couple,3518,1853,60-70,0,2
30843.0,24,0,2,0,0,9,2,1,1,2,5,2014,56,Postgrad,couple,2804,35,50-60,2,1
46374.0,408,0,21,0,0,17,3,7,1,7,8,2014,48,Postgrad,couple,2874,446,40-50,1,1
60474.0,265,199,303,234,9,170,7,10,2,12,7,2013,43,Grad,single,3311,1180,40-50,1,0
38576.0,34,0,7,0,0,0,1,1,0,3,7,2014,49,Postgrad,couple,2857,41,40-50,1,0
55357.0,374,64,116,84,25,64,3,6,2,11,5,2013,37,Grad,couple,3265,727,30-40,2,0
37758.0,27,2,10,0,0,1,2,1,0,3,8,2012,56,Grad,couple,3580,40,50-60,2,0
85710.0,600,20,350,29,30,33,1,6,9,10,2,2013,33,Undergrad,couple,3190,1062,30-40,0,0
23228.0,13,2,18,6,1,0,2,2,0,3,8,2014,53,Grad,couple,2924,40,50-60,1,0
44602.0,167,2,89,0,0,34,6,6,1,4,8,2014,53,Postgrad,couple,2904,292,50-60,2,0
7500.0,0,2,3,4,1,5,1,0,0,3,6,2013,35,Grad,couple,3071,15,30-40,0,0
38683.0,46,35,69,84,41,66,6,4,1,6,7,2012,33,Undergrad,couple,3580,341,30-40,1,0
49514.0,88,39,78,58,13,93,2,6,1,4,7,2013,47,Undergrad,single,2964,369,40-50,1,0
57906.0,243,11,119,10,3,15,3,4,2,8,4,2013,49,Postgrad,couple,3005,401,40-50,1,0
43456.0,275,11,68,25,7,7,3,5,1,8,5,2013,56,Postgrad,single,3230,393,50-60,1,0
19485.0,6,0,4,0,0,0,1,1,0,2,7,2013,36,Postgrad,single,3048,10,30-40,2,0
53172.0,121,62,90,68,20,125,3,2,3,8,3,2013,44,Grad,couple,3159,486,40-50,1,0
30545.0,4,12,15,19,7,12,2,2,0,3,7,2012,43,Grad,couple,3390,69,40-50,1,0
70123.0,1308,0,396,23,0,0,1,5,7,4,3,2013,39,Postgrad,couple,3044,1727,30-40,0,1
62450.0,515,47,267,62,66,38,2,5,5,4,3,2014,63,Grad,single,2798,995,60-70,1,0
21675.0,4,0,16,17,4,4,3,4,0,3,7,2014,46,Grad,couple,2640,45,40-50,1,0
42395.0,48,13,57,24,15,25,4,3,1,4,7,2014,41,Undergrad,single,2856,182,40-50,2,0
61346.0,562,58,168,43,16,142,1,5,7,10,3,2013,44,Postgrad,couple,3154,989,40-50,1,0
80812.0,769,22,500,210,143,33,1,4,8,5,2,2013,69,Grad,couple,3055,1677,60-70,0,2
42835.0,379,4,93,12,9,98,7,6,6,4,6,2013,51,Postgrad,single,3134,595,50-60,2,0
39922.0,29,12,59,19,1,36,2,3,0,4,8,2013,39,Grad,couple,3270,156,30-40,1,0
86424.0,387,68,569,89,45,68,1,6,9,12,1,2014,66,Postgrad,single,2826,1226,60-70,0,0
17117.0,12,23,38,30,18,7,4,3,1,3,9,2013,44,Undergrad,couple,3298,128,40-50,1,0
24762.0,6,10,12,3,15,40,3,3,1,2,8,2014,50,Grad,single,2675,86,40-50,1,1
35797.0,27,1,14,4,1,21,2,2,0,3,8,2012,47,Grad,couple,3391,68,40-50,1,0
36627.0,9,1,5,0,0,1,1,0,0,3,5,2013,47,Grad,single,3111,16,40-50,2,0
51111.0,22,0,19,6,5,3,2,2,0,3,6,2014,41,Undergrad,couple,2780,55,40-50,2,0
86857.0,899,102,838,133,102,40,1,5,6,10,2,2012,50,Postgrad,single,3337,2114,40-50,0,0
82072.0,889,55,685,168,92,129,1,3,2,13,1,2013,52,Postgrad,couple,3277,2018,50-60,0,0
46231.0,189,2,55,0,5,12,4,6,1,4,9,2012,69,Postgrad,single,3350,263,60-70,3,0
42243.0,48,0,2,0,0,5,2,2,0,3,7,2013,63,Grad,couple,2999,55,60-70,2,0
51195.0,230,14,156,82,24,58,8,9,2,5,8,2013,60,Grad,couple,3311,564,50-60,2,0
68092.0,852,60,207,78,36,48,2,2,6,10,5,2013,44,Postgrad,single,2965,1281,40-50,0,0
31814.0,35,3,20,4,1,20,2,2,0,3,9,2013,49,Grad,couple,3070,83,40-50,1,1
51390.0,205,20,47,23,2,56,6,5,2,5,5,2012,57,Postgrad,single,3459,353,50-60,2,0
76630.0,255,31,446,40,56,175,1,3,10,11,1,2014,39,Grad,couple,2936,1003,30-40,0,0
26868.0,0,0,1,8,3,2,1,1,0,2,7,2014,31,Undergrad,single,2830,14,30-40,1,0
48948.0,437,8,206,160,49,42,2,7,10,5,6,2013,79,Postgrad,single,3313,902,70-80,0,1
55260.0,825,8,53,11,0,242,2,8,10,5,6,2012,50,Postgrad,single,3334,1139,40-50,1,0
64090.0,316,58,161,76,51,135,1,6,9,4,5,2013,66,Grad,couple,3126,797,60-70,1,0
78331.0,756,138,354,160,169,61,2,10,6,7,4,2014,64,Grad,single,2927,1638,60-70,1,0
37087.0,194,55,134,15,0,3,3,4,2,8,6,2013,48,Postgrad,couple,3003,401,40-50,1,0
21846.0,7,17,18,6,10,26,4,4,0,3,8,2013,36,Grad,single,3020,84,30-40,1,0
81320.0,183,33,493,59,103,57,1,4,3,10,2,2013,64,Grad,couple,3162,928,60-70,0,0
54137.0,171,0,11,0,1,20,2,4,1,4,6,2013,52,Grad,single,3087,203,50-60,1,0
66825.0,243,101,405,29,40,40,1,4,5,6,2,2013,55,Grad,couple,3120,858,50-60,0,0
57100.0,181,21,69,39,3,96,1,3,3,6,3,2013,49,Grad,couple,3213,409,40-50,0,0
58917.0,151,7,89,0,7,28,5,4,1,6,5,2013,53,Grad,couple,3232,282,50-60,3,0
85072.0,494,92,391,194,11,241,1,3,4,10,0,2014,45,Grad,single,2703,1423,40-50,0,0
86429.0,464,28,873,29,18,37,0,7,4,7,2,2013,61,Grad,single,2990,1449,60-70,0,1
45684.0,5,1,5,10,0,7,1,1,0,2,7,2013,51,Grad,single,3272,28,50-60,1,0
47889.0,29,0,29,0,5,4,1,2,0,3,5,2014,48,Grad,couple,2859,67,40-50,1,0
45921.0,102,9,49,24,3,12,1,2,1,6,4,2014,36,Postgrad,couple,2674,199,30-40,0,0
78420.0,604,28,674,91,28,28,1,3,10,8,1,2013,56,Postgrad,single,3135,1453,50-60,0,0
75114.0,571,12,523,63,60,24,1,3,10,5,2,2013,30,Grad,couple,3123,1253,20-30,0,0
52278.0,953,0,71,0,0,174,6,10,5,10,8,2013,59,Postgrad,single,3290,1198,50-60,1,0
35641.0,63,3,67,8,9,28,2,3,1,4,7,2013,50,Postgrad,couple,3120,178,40-50,1,0
95529.0,770,29,890,250,27,24,1,7,3,7,3,2012,28,Grad,single,3609,1990,20-30,0,0
62820.0,398,61,265,138,61,53,1,3,4,6,1,2013,68,Grad,couple,3006,976,60-70,0,0
73113.0,741,19,154,50,9,28,1,3,4,7,2,2013,62,Postgrad,couple,2955,1001,60-70,0,0
84169.0,1478,19,403,0,19,0,1,7,6,6,3,2013,40,Postgrad,couple,3126,1919,30-40,0,0
42607.0,156,29,56,30,32,47,2,3,2,7,3,2013,68,Undergrad,single,2994,350,60-70,1,0
74637.0,960,64,464,146,0,16,1,6,9,9,3,2013,68,Postgrad,single,3177,1650,60-70,0,1
46015.0,38,0,2,0,0,6,1,1,0,3,7,2014,67,Postgrad,couple,2847,46,60-70,2,2
72354.0,315,26,473,220,12,182,1,2,10,6,1,2013,29,Grad,single,3208,1228,20-30,0,0
39858.0,15,20,25,2,7,26,1,2,0,4,6,2013,53,Postgrad,single,3291,95,50-60,1,0
34469.0,19,6,20,0,5,12,3,1,1,4,4,2014,74,Postgrad,couple,2855,62,70-80,2,0
83033.0,812,99,431,237,149,33,1,11,4,10,5,2014,36,Grad,couple,2812,1761,30-40,1,1
24401.0,73,28,217,10,24,115,3,6,1,6,8,2012,43,Postgrad,couple,3437,467,40-50,0,0
77583.0,372,23,384,250,12,108,1,4,5,9,2,2014,44,Grad,couple,2675,1149,40-50,0,1
74116.0,871,111,704,145,55,166,1,4,4,10,2,2013,40,Undergrad,single,2951,2052,30-40,0,0
74293.0,375,152,335,93,91,81,1,5,4,6,2,2014,29,Grad,single,2855,1127,20-30,0,0
68397.0,760,80,466,17,13,80,1,6,9,5,3,2013,46,Postgrad,couple,2994,1416,40-50,1,0
79632.0,471,0,510,99,21,12,1,6,4,9,2,2014,48,Postgrad,couple,2734,1113,40-50,0,0
46107.0,31,9,27,16,9,33,1,1,1,4,3,2014,33,Grad,single,2675,125,30-40,1,0
64950.0,819,0,72,12,0,63,2,11,2,10,7,2012,71,Postgrad,single,3338,966,70-80,1,0
25443.0,1,4,3,8,9,7,1,1,0,3,8,2012,33,Undergrad,couple,3324,32,30-40,1,0
75127.0,203,35,305,46,17,227,1,2,11,5,1,2014,70,Grad,single,2808,833,60-70,0,0
32892.0,26,0,15,2,1,2,2,3,0,3,8,2014,51,Postgrad,couple,2805,46,50-60,1,0
71796.0,354,21,311,167,75,32,1,9,3,4,4,2013,51,Grad,couple,3018,960,50-60,0,0
67536.0,1253,0,447,23,71,35,3,11,5,11,8,2013,52,Postgrad,couple,3173,1829,50-60,1,1
55239.0,371,17,238,23,24,106,3,7,5,11,5,2013,51,Grad,single,3120,779,50-60,1,0
60554.0,588,7,76,110,15,15,2,8,4,9,6,2013,47,Postgrad,single,3064,811,40-50,1,0
64831.0,480,86,249,75,86,144,8,6,3,5,6,2013,70,Undergrad,single,3036,1120,60-70,2,0
56067.0,517,12,54,16,6,120,2,7,4,7,5,2013,60,Postgrad,couple,3114,725,50-60,1,0
82025.0,267,98,606,48,70,98,1,3,2,6,1,2013,39,Grad,single,3167,1187,30-40,0,0
94384.0,1111,24,790,160,45,172,0,5,8,5,2,2013,69,Grad,couple,3222,2302,60-70,0,1
14906.0,7,7,14,7,16,15,3,2,1,3,7,2012,36,Undergrad,single,3324,66,30-40,0,0
51563.0,1166,0,48,0,0,36,1,4,4,10,8,2012,35,Postgrad,couple,3671,1250,30-40,0,0
57937.0,261,42,144,55,48,133,3,4,4,9,3,2014,40,Undergrad,couple,2903,683,30-40,1,0
68274.0,135,25,51,23,25,46,2,4,2,5,3,2013,43,Grad,single,3042,305,40-50,2,0
39771.0,6,2,18,2,8,14,1,2,0,3,4,2013,45,Grad,couple,3152,50,40-50,1,0
67893.0,711,28,142,49,18,47,2,3,2,9,8,2012,47,Undergrad,single,3671,995,40-50,1,0
27922.0,11,0,13,2,4,11,1,2,0,3,4,2014,43,Postgrad,couple,2672,41,40-50,1,0
52190.0,42,0,17,0,0,18,3,2,1,3,5,2014,46,Postgrad,couple,2733,77,40-50,2,1
44051.0,79,7,58,6,3,18,4,3,1,4,6,2013,49,Postgrad,single,3286,171,40-50,2,0
42767.0,20,6,43,19,5,38,1,3,1,2,8,2013,51,Postgrad,single,3006,131,50-60,2,0
46106.0,30,0,8,2,0,14,1,1,1,2,6,2014,46,Postgrad,couple,2641,54,40-50,2,0
16927.0,20,2,23,3,1,4,5,3,0,4,8,2013,46,Postgrad,couple,3040,53,40-50,2,0
59754.0,115,27,44,4,146,139,3,5,2,6,5,2012,57,Grad,couple,3669,475,50-60,1,0
53700.0,263,5,233,69,41,83,4,5,5,8,5,2012,70,Grad,single,3451,694,60-70,1,0
59041.0,69,2,15,2,2,6,2,2,0,4,5,2014,49,Grad,couple,2764,96,40-50,2,0
54237.0,267,3,30,4,0,57,4,5,2,5,6,2013,65,Postgrad,single,3198,361,60-70,1,0
70647.0,561,85,171,25,123,114,2,4,7,13,2,2012,55,Grad,single,3416,1079,50-60,1,0
52597.0,492,0,37,7,0,42,3,6,3,8,5,2014,60,Postgrad,single,2764,578,50-60,1,0
41021.0,14,7,9,6,16,12,2,2,0,3,6,2012,53,Postgrad,couple,3316,64,50-60,1,0
40233.0,80,4,46,0,17,2,5,2,1,5,6,2013,47,Postgrad,couple,3028,149,40-50,1,0
50183.0,97,12,84,13,10,15,7,3,1,6,5,2014,42,Grad,couple,2774,231,40-50,2,0
54753.0,197,107,227,7,59,131,3,5,2,11,4,2013,63,Grad,couple,2972,728,60-70,1,0
92955.0,693,21,925,31,24,84,1,6,7,9,2,2013,49,Grad,couple,3084,1778,40-50,0,1
33471.0,43,2,27,0,9,12,3,3,0,4,7,2012,49,Grad,couple,3336,93,40-50,1,0
34596.0,14,0,2,0,0,7,1,1,0,2,8,2013,48,Postgrad,couple,3212,23,40-50,1,0
44010.0,186,36,234,86,72,48,6,10,2,6,9,2012,42,Grad,couple,3394,662,40-50,1,0
84219.0,434,137,400,45,137,45,1,3,4,10,1,2014,34,Grad,couple,2917,1198,30-40,0,0
40706.0,59,0,11,4,2,5,4,3,0,4,7,2013,54,Postgrad,couple,3298,81,50-60,3,0
15716.0,16,5,30,8,7,26,3,3,0,4,8,2012,34,Undergrad,couple,3335,92,30-40,1,0
59052.0,230,35,75,63,57,31,3,7,1,7,5,2013,63,Undergrad,single,2994,491,60-70,1,0
80573.0,829,138,430,60,92,15,1,4,6,13,2,2012,51,Postgrad,couple,3393,1564,50-60,0,0
83715.0,318,8,407,150,35,8,1,2,8,13,0,2014,60,Grad,couple,2889,926,50-60,0,0
82576.0,1206,55,445,168,18,18,1,2,4,12,1,2012,63,Postgrad,couple,3673,1910,60-70,0,0
56962.0,292,3,77,10,3,26,7,6,3,5,7,2013,57,Postgrad,couple,3001,411,50-60,3,0
35704.0,30,9,12,2,11,30,3,2,0,4,4,2014,70,Grad,couple,2890,94,60-70,2,0
53103.0,729,17,133,11,0,195,5,10,6,7,7,2013,68,Grad,couple,2972,1085,60-70,1,1
46779.0,12,1,3,0,0,7,1,0,1,2,4,2013,62,Undergrad,single,2974,23,60-70,2,0
4861.0,2,1,1,1,0,1,0,0,0,0,14,2014,57,Grad,single,2777,6,50-60,0,0
33462.0,22,3,18,0,0,11,1,2,0,3,7,2013,43,Postgrad,single,3126,54,40-50,1,0
63693.0,587,43,337,42,87,54,3,11,6,9,6,2013,44,Grad,single,3028,1150,40-50,1,0
80763.0,674,168,108,192,42,231,1,5,11,6,3,2013,72,Grad,couple,3088,1415,70-80,0,1
65352.0,284,3,84,4,7,23,2,4,2,8,4,2013,48,Postgrad,couple,3082,405,40-50,1,0
82170.0,1023,93,651,49,55,37,1,5,6,7,2,2013,44,Postgrad,couple,2986,1908,40-50,0,0
75759.0,1394,22,708,89,91,182,1,9,7,9,5,2013,53,Grad,couple,3017,2486,50-60,0,2
79689.0,311,26,640,180,37,121,1,4,9,13,2,2013,46,Undergrad,single,2976,1315,40-50,0,0
35340.0,27,0,12,0,1,5,2,2,0,3,5,2014,66,Postgrad,single,2770,45,60-70,2,0
85683.0,1296,17,311,45,69,51,1,2,4,10,1,2014,68,Grad,single,2870,1789,60-70,0,2
24884.0,3,6,7,0,0,3,1,0,0,3,7,2012,50,Undergrad,couple,3347,19,40-50,1,0
42021.0,393,5,136,7,5,27,5,10,1,6,9,2012,41,Postgrad,couple,3437,573,40-50,1,1
64449.0,218,63,282,137,35,70,4,5,3,12,4,2014,33,Grad,single,2901,805,30-40,1,0
64587.0,66,0,16,0,6,20,2,1,1,4,3,2014,68,Grad,single,2777,108,60-70,2,0
34824.0,4,2,11,2,0,4,1,1,0,2,6,2014,27,Grad,single,2865,23,20-30,0,0
75437.0,795,0,545,95,58,0,1,8,4,10,6,2013,44,Grad,couple,3061,1493,40-50,0,1
26091.0,15,10,19,8,17,20,3,2,1,3,5,2014,65,Grad,couple,2894,89,60-70,2,0
52845.0,384,25,292,130,41,64,3,8,8,6,6,2013,49,Grad,couple,3090,936,40-50,1,1
46086.0,244,8,32,7,2,50,4,3,1,8,4,2013,66,Grad,single,3245,343,60-70,1,0
78028.0,158,19,288,25,0,38,1,6,4,9,7,2012,66,Postgrad,single,3398,528,60-70,1,0
95169.0,1285,21,449,106,20,20,1,4,3,4,1,2013,35,Postgrad,single,3062,1901,30-40,0,1
56337.0,349,16,144,28,5,182,5,8,5,4,8,2013,41,Undergrad,couple,3229,724,40-50,2,2
22434.0,4,12,11,3,13,15,2,2,0,3,8,2013,35,Grad,couple,3271,58,30-40,1,0
36930.0,223,2,31,0,2,39,5,5,2,4,8,2013,68,Postgrad,couple,3178,297,60-70,1,0
36130.0,157,43,127,68,56,37,6,3,8,4,4,2013,68,Grad,single,3282,488,60-70,1,1
65569.0,397,46,288,20,38,70,2,6,5,10,3,2012,69,Postgrad,couple,3549,859,60-70,1,0
83844.0,901,31,345,75,31,191,1,4,4,11,1,2013,70,Grad,couple,2976,1574,60-70,0,0
19514.0,14,3,21,2,1,28,4,3,1,2,8,2014,54,Grad,couple,2924,69,50-60,2,1
36736.0,10,0,3,0,0,4,1,1,0,2,6,2013,59,Postgrad,single,3037,17,50-60,2,0
77568.0,1230,0,396,232,178,158,1,10,2,8,5,2012,43,Grad,couple,3443,2194,40-50,1,1
49187.0,81,1,31,2,1,0,1,1,1,5,2,2014,46,Postgrad,couple,2645,116,40-50,1,0
30168.0,154,20,66,0,12,27,7,6,1,4,9,2013,44,Grad,single,3131,279,40-50,1,0
34053.0,63,0,21,7,0,12,1,3,0,3,8,2012,54,Postgrad,couple,3398,103,50-60,1,0
38196.0,30,0,11,0,0,3,3,2,0,4,5,2014,51,Postgrad,couple,2842,44,50-60,2,0
59412.0,90,67,165,30,43,11,1,4,2,8,3,2014,71,Postgrad,couple,2841,406,70-80,0,0
70924.0,635,114,254,132,152,76,1,6,6,7,3,2014,57,Undergrad,couple,2765,1363,50-60,0,0
54165.0,127,4,73,15,6,11,1,2,1,7,2,2013,53,Grad,couple,3167,236,50-60,0,0
32300.0,13,3,6,6,5,6,1,1,0,3,8,2013,49,Grad,couple,3255,39,40-50,1,0
20180.0,18,42,24,15,20,18,1,2,1,4,7,2013,46,Grad,single,3264,137,40-50,0,0
34961.0,45,2,26,4,1,1,3,3,1,3,7,2014,49,Grad,couple,2780,79,40-50,1,0
28440.0,38,1,24,0,0,0,1,2,0,3,8,2013,48,Postgrad,couple,3127,63,40-50,1,0
64504.0,986,36,168,16,0,108,7,11,3,4,7,2013,69,Postgrad,couple,3222,1314,60-70,3,0
33564.0,61,0,3,0,0,7,1,1,1,3,5,2014,56,Postgrad,couple,2775,71,50-60,1,0
17345.0,4,9,16,17,0,12,2,2,1,2,8,2012,44,Grad,couple,3610,58,40-50,1,0
56320.0,201,53,172,116,77,83,3,5,4,9,4,2013,55,Postgrad,couple,3099,702,50-60,1,0
28647.0,19,8,29,0,12,26,1,2,2,2,7,2013,44,Grad,single,3082,94,40-50,1,1
15038.0,4,8,11,19,12,26,2,2,1,2,9,2013,35,Undergrad,single,3286,80,30-40,1,0
32173.0,18,0,2,0,0,2,1,1,0,3,4,2013,64,Postgrad,single,3307,22,60-70,1,0
68316.0,806,80,161,120,11,33,5,10,7,10,6,2012,58,Undergrad,couple,3579,1211,50-60,1,0
74538.0,380,98,733,110,112,28,1,8,8,5,3,2013,51,Grad,couple,3135,1461,50-60,0,0
91700.0,576,172,961,125,115,19,1,8,6,5,3,2013,51,Grad,single,3298,1968,50-60,0,0
68695.0,458,81,356,106,50,40,1,4,4,7,2,2014,53,Grad,couple,2774,1091,50-60,0,0
31056.0,5,10,13,3,8,16,1,1,0,3,8,2013,45,Undergrad,couple,3293,55,40-50,1,0
79593.0,350,60,568,110,133,145,1,5,6,7,2,2014,49,Grad,couple,2611,1366,40-50,0,0
28071.0,39,33,130,41,26,44,2,5,1,5,8,2012,42,Grad,single,3439,313,40-50,0,0
37334.0,26,1,16,2,2,15,4,3,0,4,4,2014,64,Postgrad,couple,2893,62,60-70,2,0
46423.0,68,0,16,0,0,8,3,2,0,4,7,2013,50,Postgrad,single,3054,92,40-50,2,0
37126.0,45,3,9,4,4,7,1,1,2,2,6,2014,51,Postgrad,couple,2861,72,50-60,1,1
47703.0,359,0,134,13,26,123,4,6,3,8,5,2013,69,Grad,couple,3166,655,60-70,1,0
61180.0,403,24,29,6,24,218,2,5,5,6,3,2014,63,Grad,couple,2837,704,60-70,1,1
38998.0,34,1,14,0,0,5,3,2,0,3,8,2012,68,Grad,couple,3610,54,60-70,2,0
8028.0,73,18,66,7,12,2,15,0,1,0,19,2012,31,Grad,single,3419,178,30-40,0,0
76081.0,292,30,415,63,33,200,1,4,5,4,2,2014,60,Grad,couple,2807,1033,50-60,0,1
34728.0,14,0,16,0,0,6,1,1,1,2,6,2013,36,Grad,couple,3104,36,30-40,1,0
33168.0,80,1,37,0,1,3,3,2,1,4,7,2012,57,Postgrad,single,3394,122,50-60,1,0
33585.0,30,11,33,13,6,29,1,2,0,4,4,2013,56,Postgrad,couple,3047,122,50-60,1,0
77037.0,463,96,333,168,53,10,1,7,7,12,3,2013,62,Postgrad,couple,3029,1123,60-70,1,0
35196.0,75,12,141,43,39,187,6,6,1,5,8,2012,38,Grad,couple,3363,497,30-40,1,0
44529.0,538,13,91,17,6,26,6,6,2,11,5,2013,56,Grad,couple,3188,691,50-60,1,0
70924.0,635,114,254,132,152,76,1,6,6,7,3,2014,57,Undergrad,couple,2765,1363,50-60,0,0
28764.0,8,0,3,0,0,1,1,1,0,2,8,2014,56,Postgrad,couple,2824,12,50-60,2,1
69098.0,1315,22,780,145,0,178,1,7,8,9,5,2013,73,Postgrad,couple,3268,2440,70-80,0,0
25959.0,4,2,12,7,5,26,2,1,2,2,6,2013,52,Undergrad,single,3270,56,50-60,2,0
27100.0,12,0,13,2,0,10,1,1,0,3,7,2013,39,Postgrad,couple,3191,37,30-40,1,0
70596.0,347,44,534,17,0,26,1,3,5,12,2,2012,37,Grad,single,3550,968,30-40,0,0
42557.0,192,5,53,0,5,15,4,6,1,4,8,2012,48,Grad,couple,3439,270,40-50,1,0
53312.0,241,0,12,0,0,25,1,5,1,5,7,2013,71,Postgrad,couple,3064,278,70-80,0,0
72228.0,631,28,491,30,14,56,1,6,7,8,3,2012,70,Grad,single,3349,1250,60-70,0,0
